Farthest>>|<<Superl.>>|<<Most distant or remote; as, the farthest degree.  See Furthest.
Lovely>>|<<superl.>>|<<Lovable; amiable; having qualities of any kind which excite, or are fitted to excite, love or friendship.
Lovely>>|<<superl.>>|<<Loving; tender.
Lovely>>|<<superl.>>|<<Very pleasing; -- applied loosely to almost anything which is not grand or merely pretty; as, a lovely view; a lovely valley; a lovely melody.
Low>>|<<superl.>>|<<Occupying an inferior position or place; not high or elevated; depressed in comparison with something else; as, low ground; a low flight.
Low>>|<<superl.>>|<<Not rising to the usual height; as, a man of low stature; a low fence.
Low>>|<<superl.>>|<<Near the horizon; as, the sun is low at four o'clock in winter, and six in summer.
Low>>|<<superl.>>|<<Sunk to the farthest ebb of the tide; as, low tide.
Low>>|<<superl.>>|<<Beneath the usual or remunerative rate or amount, or the ordinary value; moderate; cheap; as, the low price of corn; low wages.
Low>>|<<superl.>>|<<Not loud; as, a low voice; a low sound.
Low>>|<<superl.>>|<<Depressed in the scale of sounds; grave; as, a low pitch; a low note.
Low>>|<<superl.>>|<<Made, as a vowel, with a low position of part of the tongue in relation to the palate; as, / (/m), / (all). See Guide to Pronunciation, // 5, 10, 11.
Low>>|<<superl.>>|<<Near, or not very distant from, the equator; as, in the low northern latitudes.
Low>>|<<superl.>>|<<Numerically small; as, a low number.
Low>>|<<superl.>>|<<Wanting strength or animation; depressed; dejected; as, low spirits; low in spirits.
Low>>|<<superl.>>|<<Depressed in condition; humble in rank; as, men of low condition; the lower classes.
Low>>|<<superl.>>|<<Mean; vulgar; base; dishonorable; as, a person of low mind; a low trick or stratagem.
Low>>|<<superl.>>|<<Not elevated or sublime; not exalted or diction; as, a low comparison.
Low>>|<<superl.>>|<<Submissive; humble.
Low>>|<<superl.>>|<<Deficient in vital energy; feeble; weak; as, a low pulse; made low by sickness.
Low>>|<<superl.>>|<<Moderate; not intense; not inflammatory; as, low heat; a low temperature; a low fever.
Low>>|<<superl.>>|<<Smaller than is reasonable or probable; as, a low estimate.
Low>>|<<superl.>>|<<Not rich, high seasoned, or nourishing; plain; simple; as, a low diet.
Lowermost>>|<<superl.>>|<<Lowest.
Lucky>>|<<superl.>>|<<Favored by luck; fortunate; meeting with good success or good fortune; -- said of persons; as, a lucky adventurer.
Lucky>>|<<superl.>>|<<Producing, or resulting in, good by chance, or unexpectedly; favorable; auspicious; fortunate; as, a lucky mistake; a lucky cast; a lucky hour.
Lumpy>>|<<superl.>>|<<Full of lumps, or small compact masses.
Lusty>>|<<superl.>>|<<Exhibiting lust or vigor; stout; strong; vigorous; robust; healthful; able of body.
Lusty>>|<<superl.>>|<<Beautiful; handsome; pleasant.
Lusty>>|<<superl.>>|<<Of large size; big. [Obs.] " Three lusty vessels." Evelyn. Hence, sometimes, pregnant.
Lusty>>|<<superl.>>|<<Lustful; lascivious.
Mad>>|<<superl.>>|<<Disordered in intellect; crazy; insane.
Mad>>|<<superl.>>|<<Excited beyond self-control or the restraint of reason; inflamed by violent or uncontrollable desire, passion, or appetite; as, to be mad with terror, lust, or hatred; mad against political reform.
Mad>>|<<superl.>>|<<Proceeding from, or indicating, madness; expressing distraction; prompted by infatuation, fury, or extreme rashness.
Mad>>|<<superl.>>|<<Extravagant; immoderate.
Mad>>|<<superl.>>|<<Furious with rage, terror, or disease; -- said of the lower animals; as, a mad bull; esp., having hydrophobia; rabid; as, a mad dog.
Mad>>|<<superl.>>|<<Angry; out of patience; vexed; as, to get mad at a person.
Mad>>|<<superl.>>|<<Having impaired polarity; -- applied to a compass needle.
Mangy>>|<<superl.>>|<<Infected with the mange; scabby.
Manly>>|<<superl.>>|<<Having qualities becoming to a man; not childish or womanish; manlike, esp. brave, courageous, resolute, noble.
Marly>>|<<superl.>>|<<Consisting or partaking of marl; resembling marl; abounding with marl.
Massy>>|<<superl.>>|<<Compacted into, or consisting of, a mass; having bulk and weight ot substance; ponderous; bulky and heavy; weight; heavy; as, a massy shield; a massy rock.
Mature>>|<<superl.>>|<<Brought by natural process to completeness of growth and development; fitted by growth and development for any function, action, or state, appropriate to its kind; full-grown; ripe.
Mature>>|<<superl.>>|<<Completely worked out; fully digested or prepared; ready for action; made ready for destined application or use; perfected; as, a mature plan.
Mature>>|<<superl.>>|<<Of or pertaining to a condition of full development; as, a man of mature years.
Mature>>|<<superl.>>|<<Come to, or in a state of, completed suppuration.
Mealy>>|<<superl.>>|<<Having the qualities of meal; resembling meal; soft, dry, and friable; easily reduced to a condition resembling meal; as, a mealy potato.
Mealy>>|<<superl.>>|<<Overspread with something that resembles meal; as, the mealy wings of an insect.
Mean>>|<<superl.>>|<<Destitute of distinction or eminence; common; low; vulgar; humble.
Mean>>|<<superl.>>|<<Wanting dignity of mind; low-minded; base; destitute of honor; spiritless; as, a mean motive.
Mean>>|<<superl.>>|<<Of little value or account; worthy of little or no regard; contemptible; despicable.
Mean>>|<<superl.>>|<<Of poor quality; as, mean fare.
Mean>>|<<superl.>>|<<Penurious; stingy; close-fisted; illiberal; as, mean hospitality.
Meek>>|<<superl.>>|<<Mild of temper; not easily provoked or orritated; patient under injuries; not vain, or haughty, or resentful; forbearing; submissive.
Meek>>|<<superl.>>|<<Evincing mildness of temper, or patience; characterized by mildness or patience; as, a meek answer; a meek face.
Mellow>>|<<superl.>>|<<Soft or tender by reason of ripeness; having a tender pulp; as, a mellow apple.
Mellow>>|<<superl.>>|<<Easily worked or penetrated; not hard or rigid; as, a mellow soil.
Mellow>>|<<superl.>>|<<Not coarse, rough, or harsh; subdued; soft; rich; delicate; -- said of sound, color, flavor, style, etc.
Mellow>>|<<superl.>>|<<Well matured; softened by years; genial; jovial.
Mellow>>|<<superl.>>|<<Warmed by liquor; slightly intoxicated.
Merry>>|<<superl.>>|<<Laughingly gay; overflowing with good humor and good spirits; jovial; inclined to laughter or play ; sportive.
Merry>>|<<superl.>>|<<Cheerful; joyous; not sad; happy.
Merry>>|<<superl.>>|<<Causing laughter, mirth, gladness, or delight; as, / merry jest.
Mid>>|<<superl.>>|<<Denoting the middle part; as, in mid ocean.
Mid>>|<<superl.>>|<<Occupying a middle position; middle; as, the mid finger; the mid hour of night.
Mid>>|<<superl.>>|<<Made with a somewhat elevated position of some certain part of the tongue, in relation to the palate; midway between the high and the low; -- said of certain vowel sounds; as, a (ale), / (/ll), / (/ld). See Guide to Pronunciation, // 10, 11.
Middest>>|<<superl.>>|<<Situated most nearly in the middle; middlemost; midmost.
Mild>>|<<superl.>>|<<Gentle; pleasant; kind; soft; bland; clement; hence, moderate in degree or quality; -- the opposite of harsh, severe, irritating, violent, disagreeable, etc.; -- applied to persons and things; as, a mild disposition; a mild eye; a mild air; a mild medicine; a mild insanity.
Misty>>|<<superl.>>|<<Accompained with mist; characterized by the presence of mist; obscured by, or overspread with, mist; as, misty weather; misty mountains; a misty atmosphere.
Misty>>|<<superl.>>|<<Obscured as if by mist; dim; obscure; clouded; as, misty sight.
Moldy>>|<<superl.>>|<<Alt. of Mouldy
Mouldy>>|<<superl.>>|<<Overgrown with, or containing, mold; as, moldy cheese or bread.
Moody>>|<<superl.>>|<<Subject to varying moods, especially to states of mind which are unamiable or depressed.
Moody>>|<<superl.>>|<<Hence: Out of humor; peevish; angry; fretful; also, abstracted and pensive; sad; gloomy; melancholy.
More>>|<<superl.>>|<<Greater; superior; increased
More>>|<<superl.>>|<<Greater in quality, amount, degree, quality, and the like; with the singular.
More>>|<<superl.>>|<<Greater in number; exceeding in numbers; -- with the plural.
More>>|<<superl.>>|<<Additional; other; as, he wept because there were no more words to conquer.
Mossy>>|<<superl.>>|<<Overgrown with moss; abounding with or edged with moss; as, mossy trees; mossy streams.
Mossy>>|<<superl.>>|<<Resembling moss; as, mossy green.
Muddy>>|<<superl.>>|<<Abounding in mud; besmeared or dashed with mud; as, a muddy road or path; muddy boots.
Muddy>>|<<superl.>>|<<Turbid with mud; as, muddy water.
Muddy>>|<<superl.>>|<<Consisting of mud or earth; gross; impure.
Muddy>>|<<superl.>>|<<Confused, as if turbid with mud; cloudy in mind; dull; stupid; also, immethodical; incoherent; vague.
Muddy>>|<<superl.>>|<<Not clear or bright.
Muggy>>|<<superl.>>|<<Moist; damp; moldy; as, muggy straw.
Muggy>>|<<superl.>>|<<Warm, damp, and close; as, muggy air, weather.
Murky>>|<<superl.>>|<<Dark; obscure; gloomy.
Narrow>>|<<superl.>>|<<Of little breadth; not wide or broad; having little distance from side to side; as, a narrow board; a narrow street; a narrow hem.
Narrow>>|<<superl.>>|<<Of little extent; very limited; circumscribed.
Narrow>>|<<superl.>>|<<Having but a little margin; having barely sufficient space, time, or number, etc.; close; near; -- with special reference to some peril or misfortune; as, a narrow shot; a narrow escape; a narrow majority.
Narrow>>|<<superl.>>|<<Limited as to means; straitened; pinching; as, narrow circumstances.
Narrow>>|<<superl.>>|<<Contracted; of limited scope; illiberal; bigoted; as, a narrow mind; narrow views.
Narrow>>|<<superl.>>|<<Parsimonious; niggardly; covetous; selfish.
Narrow>>|<<superl.>>|<<Scrutinizing in detail; close; accurate; exact.
Narrow>>|<<superl.>>|<<Formed (as a vowel) by a close position of some part of the tongue in relation to the palate; or (according to Bell) by a tense condition of the pharynx; -- distinguished from wide; as e (eve) and / (f/d), etc., from i (ill) and / (f/t), etc. See Guide to Pronunciation, / 13.
Nasty>>|<<superl.>>|<<Offensively filthy; very dirty, foul, or defiled; disgusting; nauseous.
Nasty>>|<<superl.>>|<<Hence, loosely: Offensive; disagreeable; unpropitious; wet; drizzling; as, a nasty rain, day, sky.
Nasty>>|<<superl.>>|<<Characterized by obcenity; indecent; indelicate; gross; filthy.
Naughty>>|<<superl.>>|<<Having little or nothing.
Naughty>>|<<superl.>>|<<Worthless; bad; good for nothing.
Naughty>>|<<superl.>>|<<hence, corrupt; wicked.
Naughty>>|<<superl.>>|<<Mischievous; perverse; froward; guilty of disobedient or improper conduct; as, a naughty child.
Needy>>|<<superl.>>|<<Distressed by want of the means of living; very por; indigent; necessitous.
Needy>>|<<superl.>>|<<Necessary; requiste.
New>>|<<superl.>>|<<Having existed, or having been made, but a short time; having originated or occured lately; having recently come into existence, or into one's possession; not early or long in being; of late origin; recent; fresh; modern; -- opposed to old, as, a new coat; a new house; a new book; a new fashion.
New>>|<<superl.>>|<<Not before seen or known, although existing before; lately manifested; recently discovered; as, a new metal; a new planet; new scenes.
New>>|<<superl.>>|<<Newly beginning or recurring; starting anew; now commencing; different from has been; as, a new year; a new course or direction.
New>>|<<superl.>>|<<As if lately begun or made; having the state or quality of original freshness; also, changed for the better; renovated; unworn; untried; unspent; as, rest and travel made him a new man.
New>>|<<superl.>>|<<Not of ancient extraction, or of a family of ancient descent; not previously kniwn or famous.
New>>|<<superl.>>|<<Not habituated; not familiar; unaccustomed.
New>>|<<superl.>>|<<Fresh from anything; newly come.
Next>>|<<superl.>>|<<Nearest in place; having no similar object intervening.
Next>>|<<superl.>>|<<Nearest in time; as, the next day or hour.
Next>>|<<superl.>>|<<Adjoining in a series; immediately preceding or following in order.
Next>>|<<superl.>>|<<Nearest in degree, quality, rank, right, or relation; as, the next heir was an infant.
Nice>>|<<superl.>>|<<Foolish; silly; simple; ignorant; also, weak; effeminate.
Nice>>|<<superl.>>|<<Of trifling moment; nimportant; trivial.
Nice>>|<<superl.>>|<<Overscrupulous or exacting; hard to please or satisfy; fastidious in small matters.
Nice>>|<<superl.>>|<<Delicate; refined; dainty; pure.
Nice>>|<<superl.>>|<<Apprehending slight differences or delicate distinctions; distinguishing accurately or minutely; carefully discriminating; as, a nice taste or judgment.
Nice>>|<<superl.>>|<<Done or made with careful labor; suited to excite admiration on account of exactness; evidencing great skill; exact; fine; finished; as, nice proportions, nice workmanship, a nice application; exactly or fastidiously discriminated; requiring close discrimination; as, a nice point of law, a nice distinction in philosophy.
Nice>>|<<superl.>>|<<Pleasing; agreeable; gratifying; delightful; good; as, a nice party; a nice excursion; a nice person; a nice day; a nice sauce, etc.
Nigh>>|<<superl.>>|<<Not distant or remote in place or time; near.
Nigh>>|<<superl.>>|<<Not remote in degree, kindred, circumstances, etc.; closely allied; intimate.
Nimble>>|<<superl.>>|<<Light and quick in motion; moving with ease and celerity; lively; swift.
Noble>>|<<superl.>>|<<Possessing eminence, elevation, dignity, etc.; above whatever is low, mean, degrading, or dishonorable; magnanimous; as, a noble nature or action; a noble heart.
Noble>>|<<superl.>>|<<Grand; stately; magnificent; splendid; as, a noble edifice.
Noble>>|<<superl.>>|<<Of exalted rank; of or pertaining to the nobility; distinguished from the masses by birth, station, or title; highborn; as, noble blood; a noble personage.
Noisy>>|<<superl.>>|<<Making a noise, esp. a loud sound; clamorous; vociferous; turbulent; boisterous; as, the noisy crowd.
Noisy>>|<<superl.>>|<<Full of noise.
Obscure>>|<<superl.>>|<<Covered over, shaded, or darkened; destitute of light; imperfectly illuminated; dusky; dim.
Obscure>>|<<superl.>>|<<Of or pertaining to darkness or night; inconspicuous to the sight; indistinctly seen; hidden; retired; remote from observation; unnoticed.
Obscure>>|<<superl.>>|<<Not noticeable; humble; mean.
Obscure>>|<<superl.>>|<<Not easily understood; not clear or legible; abstruse or blind; as, an obscure passage or inscription.
Obscure>>|<<superl.>>|<<Not clear, full, or distinct; clouded; imperfect; as, an obscure view of remote objects.
Obtuse>>|<<superl.>>|<<Not pointed or acute; blunt; -- applied esp. to angles greater than a right angle, or containing more than ninety degrees.
Obtuse>>|<<superl.>>|<<Not having acute sensibility or perceptions; dull; stupid; as, obtuse senses.
Obtuse>>|<<superl.>>|<<Dull; deadened; as, obtuse sound.
Odd>>|<<superl.>>|<<Not paired with another, or remaining over after a pairing; without a mate; unmatched; single; as, an odd shoe; an odd glove.
Odd>>|<<superl.>>|<<Not divisible by 2 without a remainder; not capable of being evenly paired, one unit with another; as, 1, 3, 7, 9, 11, etc., are odd numbers.
Odd>>|<<superl.>>|<<Left over after a definite round number has been taken or mentioned; indefinitely, but not greatly, exceeding a specified number; extra.
Odd>>|<<superl.>>|<<Remaining over; unconnected; detached; fragmentary; hence, occasional; inconsiderable; as, odd jobs; odd minutes; odd trifles.
Odd>>|<<superl.>>|<<Different from what is usual or common; unusual; singular; peculiar; unique; strange.
Oily>>|<<superl.>>|<<Consisting of oil; containing oil; having the nature or qualities of oil; unctuous; oleaginous; as, oily matter or substance.
Oily>>|<<superl.>>|<<Covered with oil; greasy; hence, resembling oil; as, an oily appearance.
Oily>>|<<superl.>>|<<Smoothly subservient; supple; compliant; plausible; insinuating.
Old>>|<<superl.>>|<<Not young; advanced far in years or life; having lived till toward the end of the ordinary term of living; as, an old man; an old age; an old horse; an old tree.
Old>>|<<superl.>>|<<Not new or fresh; not recently made or produced; having existed for a long time; as, old wine; an old friendship.
Old>>|<<superl.>>|<<Formerly existing; ancient; not modern; preceding; original; as, an old law; an old custom; an old promise.
Old>>|<<superl.>>|<<Continued in life; advanced in the course of existence; having (a certain) length of existence; -- designating the age of a person or thing; as, an infant a few hours old; a cathedral centuries old.
Old>>|<<superl.>>|<<Long practiced; hence, skilled; experienced; cunning; as, an old offender; old in vice.
Old>>|<<superl.>>|<<Long cultivated; as, an old farm; old land, as opposed to new land, that is, to land lately cleared.
Old>>|<<superl.>>|<<Worn out; weakened or exhausted by use; past usefulness; as, old shoes; old clothes.
Old>>|<<superl.>>|<<More than enough; abundant.
Old>>|<<superl.>>|<<Aged; antiquated; hence, wanting in the mental vigor or other qualities belonging to youth; -- used disparagingly as a term of reproach.
Old>>|<<superl.>>|<<Old-fashioned; wonted; customary; as of old; as, the good old times; hence, colloquially, gay; jolly.
Old>>|<<superl.>>|<<Used colloquially as a term of cordiality and familiarity.
Paltry>>|<<superl.>>|<<Mean; vile; worthless; despicable; contemptible; pitiful; trifling; as, a paltry excuse; paltry gold.
Petty>>|<<superl.>>|<<Little; trifling; inconsiderable; also, inferior; subordinate; as, a petty fault; a petty prince.
Pithy>>|<<superl.>>|<<Consisting wholly, or in part, of pith; abounding in pith; as, a pithy stem; a pithy fruit.
Pithy>>|<<superl.>>|<<Having nervous energy; forceful; cogent.
Plain>>|<<superl.>>|<<Without elevations or depressions; flat; level; smooth; even. See Plane.
Plain>>|<<superl.>>|<<Open; clear; unencumbered; equal; fair.
Plain>>|<<superl.>>|<<Not intricate or difficult; evident; manifest; obvious; clear; unmistakable.
Plain>>|<<superl.>>|<<Void of extraneous beauty or ornament; without conspicious embellishment; not rich; simple.
Plain>>|<<superl.>>|<<Not highly cultivated; unsophisticated; free from show or pretension; simple; natural; homely; common.
Plain>>|<<superl.>>|<<Free from affectation or disguise; candid; sincere; artless; honest; frank.
Plain>>|<<superl.>>|<<Not luxurious; not highly seasoned; simple; as, plain food.
Plain>>|<<superl.>>|<<Without beauty; not handsome; homely; as, a plain woman.
Plain>>|<<superl.>>|<<Not variegated, dyed, or figured; as, plain muslin.
Plain>>|<<superl.>>|<<Not much varied by modulations; as, a plain tune.
Plucky>>|<<superl.>>|<<Having pluck or courage; characterized by pluck; displaying pluck; courageous; spirited; as, a plucky race.
Pocky>>|<<superl.>>|<<Full of pocks; affected with smallpox or other eruptive disease.
Poor>>|<<superl.>>|<<Destitute of property; wanting in material riches or goods; needy; indigent.
Poor>>|<<superl.>>|<<So completely destitute of property as to be entitled to maintenance from the public.
Poor>>|<<superl.>>|<<Destitute of such qualities as are desirable, or might naturally be expected
Poor>>|<<superl.>>|<<Wanting in fat, plumpness, or fleshiness; lean; emaciated; meager; as, a poor horse, ox, dog, etc.
Poor>>|<<superl.>>|<<Wanting in strength or vigor; feeble; dejected; as, poor health; poor spirits.
Poor>>|<<superl.>>|<<Of little value or worth; not good; inferior; shabby; mean; as, poor clothes; poor lodgings.
Poor>>|<<superl.>>|<<Destitute of fertility; exhausted; barren; sterile; -- said of land; as, poor soil.
Poor>>|<<superl.>>|<<Destitute of beauty, fitness, or merit; as, a poor discourse; a poor picture.
Poor>>|<<superl.>>|<<Without prosperous conditions or good results; unfavorable; unfortunate; unconformable; as, a poor business; the sick man had a poor night.
Poor>>|<<superl.>>|<<Inadequate; insufficient; insignificant; as, a poor excuse.
Poor>>|<<superl.>>|<<Worthy of pity or sympathy; -- used also sometimes as a term of endearment, or as an expression of modesty, and sometimes as a word of contempt.
Poor>>|<<superl.>>|<<Free from self-assertion; not proud or arrogant; meek.
Pretty>>|<<superl.>>|<<Pleasing by delicacy or grace; attracting, but not striking or impressing; of a pleasing and attractive form a color; having slight or diminutive beauty; neat or elegant without elevation or grandeur; pleasingly, but not grandly, conceived or expressed; as, a pretty face; a pretty flower; a pretty poem.
Pretty>>|<<superl.>>|<<Moderately large; considerable; as, he had saved a pretty fortune.
Pretty>>|<<superl.>>|<<Affectedly nice; foppish; -- used in an ill sense.
Pretty>>|<<superl.>>|<<Mean; despicable; contemptible; -- used ironically; as, a pretty trick; a pretty fellow.
Pretty>>|<<superl.>>|<<Stout; strong and brave; intrepid; valiant.
Promt>>|<<superl.>>|<<Ready and quick to act as occasion demands; meeting requirements readily; not slow, dilatory, or hesitating in decision or action; responding on the instant; immediate; as, prompt in obedience or compliance; -- said of persons.
Promt>>|<<superl.>>|<<Done or rendered quickly, readily, or immediately; given without delay or hesitation; -- said of conduct; as, prompt assistance.
Promt>>|<<superl.>>|<<Easy; unobstructed.
Prosy>>|<<superl.>>|<<Of or pertaining to prose; like prose.
Prosy>>|<<superl.>>|<<Dull and tedious in discourse or writing; prosaic.
Proud>>|<<superl.>>|<<Feeling or manifesting pride, in a good or bad sense
Proud>>|<<superl.>>|<<Possessing or showing too great self-esteem; overrating one's excellences; hence, arrogant; haughty; lordly; presumptuous.
Proud>>|<<superl.>>|<<Having a feeling of high self-respect or self-esteem; exulting (in); elated; -- often with of; as, proud of one's country.
Proud>>|<<superl.>>|<<Giving reason or occasion for pride or self-gratulation; worthy of admiration; grand; splendid; magnificent; admirable; ostentatious.
Proud>>|<<superl.>>|<<Excited by sexual desire; -- applied particularly to the females of some animals.
Prow>>|<<superl.>>|<<Valiant; brave; gallant; courageous.
Puny>>|<<superl.>>|<<Imperfectly developed in size or vigor; small and feeble; inferior; petty.
Pure>>|<<superl.>>|<<Separate from all heterogeneous or extraneous matter; free from mixture or combination; clean; mere; simple; unmixed; as, pure water; pure clay; pure air; pure compassion.
Pure>>|<<superl.>>|<<Free from moral defilement or quilt; hence, innocent; guileless; chaste; -- applied to persons.
Pure>>|<<superl.>>|<<Free from that which harms, vitiates, weakens, or pollutes; genuine; real; perfect; -- applied to things and actions.
Pure>>|<<superl.>>|<<Ritually clean; fitted for holy services.
Pure>>|<<superl.>>|<<Of a single, simple sound or tone; -- said of some vowels and the unaspirated consonants.
Quick>>|<<superl.>>|<<Alive; living; animate; -- opposed to dead or inanimate.
Quick>>|<<superl.>>|<<Characterized by life or liveliness; animated; sprightly; agile; brisk; ready.
Quick>>|<<superl.>>|<<Speedy; hasty; swift; not slow; as, be quick.
Quick>>|<<superl.>>|<<Impatient; passionate; hasty; eager; eager; sharp; unceremonious; as, a quick temper.
Quick>>|<<superl.>>|<<Fresh; bracing; sharp; keen.
Quick>>|<<superl.>>|<<Sensitive; perceptive in a high degree; ready; as, a quick ear.
Quick>>|<<superl.>>|<<Pregnant; with child.
Racy>>|<<superl.>>|<<Having a strong flavor indicating origin; of distinct characteristic taste; tasting of the soil; hence, fresh; rich.
Racy>>|<<superl.>>|<<Hence: Exciting to the mental taste by a strong or distinctive character of thought or language; peculiar and piquant; fresh and lively.
Rank>>|<<superl.>>|<<Luxuriant in growth; of vigorous growth; exuberant; grown to immoderate height; as, rank grass; rank weeds.
Rank>>|<<superl.>>|<<Raised to a high degree; violent; extreme; gross; utter; as, rank heresy.
Rank>>|<<superl.>>|<<Causing vigorous growth; producing luxuriantly; very rich and fertile; as, rank land.
Rank>>|<<superl.>>|<<Strong-scented; rancid; musty; as, oil of a rank smell; rank-smelling rue.
Rank>>|<<superl.>>|<<Strong to the taste.
Rank>>|<<superl.>>|<<Inflamed with venereal appetite.
Rare>>|<<superl.>>|<<Nearly raw; partially cooked; not thoroughly cooked; underdone; as, rare beef or mutton.
Rare>>|<<superl.>>|<<Not frequent; seldom met with or occurring; unusual; as, a rare event.
Rare>>|<<superl.>>|<<Of an uncommon nature; unusually excellent; valuable to a degree seldom found.
Rare>>|<<superl.>>|<<Thinly scattered; dispersed.
Rare>>|<<superl.>>|<<Characterized by wide separation of parts; of loose texture; not thick or dense; thin; as, a rare atmosphere at high elevations.
Rash>>|<<superl.>>|<<Sudden in action; quick; hasty.
Rash>>|<<superl.>>|<<Requiring sudden action; pressing; urgent.
Rash>>|<<superl.>>|<<Esp., overhasty in counsel or action; precipitate; resolving or entering on a project or measure without due deliberation and caution; opposed to prudent; said of persons; as, a rash statesman or commander.
Rash>>|<<superl.>>|<<Uttered or undertaken with too much haste or too little reflection; as, rash words; rash measures.
Rash>>|<<superl.>>|<<So dry as to fall out of the ear with handling, as corn.
Raw>>|<<superl.>>|<<Not altered from its natural state; not prepared by the action of heat; as, raw sienna; specifically, not cooked; not changed by heat to a state suitable for eating; not done; as, raw meat.
Raw>>|<<superl.>>|<<Hence: Unprepared for use or enjoyment; immature; unripe; unseasoned; inexperienced; unpracticed; untried; as, raw soldiers; a raw recruit.
Raw>>|<<superl.>>|<<Not worked in due form; in the natural state; untouched by art; unwrought.
Raw>>|<<superl.>>|<<Not distilled; as, raw water
Raw>>|<<superl.>>|<<Not spun or twisted; as, raw silk or cotton
Raw>>|<<superl.>>|<<Not mixed or diluted; as, raw spirits
Raw>>|<<superl.>>|<<Not tried; not melted and strained; as, raw tallow
Raw>>|<<superl.>>|<<Not tanned; as, raw hides
Raw>>|<<superl.>>|<<Not trimmed, covered, or folded under; as, the raw edge of a piece of metal or of cloth.
Raw>>|<<superl.>>|<<Not covered; bare.
Raw>>|<<superl.>>|<<Bald.
Raw>>|<<superl.>>|<<Deprived of skin; galled; as, a raw sore.
Raw>>|<<superl.>>|<<Sore, as if by being galled.
Raw>>|<<superl.>>|<<Disagreeably damp or cold; chilly; bleak; as, a raw wind.
Ready>>|<<superl.>>|<<Prepared for what one is about to do or experience; equipped or supplied with what is needed for some act or event; prepared for immediate movement or action; as, the troops are ready to march; ready for the journey.
Ready>>|<<superl.>>|<<Fitted or arranged for immediate use; causing no delay for lack of being prepared or furnished.
Ready>>|<<superl.>>|<<Prepared in mind or disposition; not reluctant; willing; free; inclined; disposed.
Ready>>|<<superl.>>|<<Not slow or hesitating; quick in action or perception of any kind; dexterous; prompt; easy; expert; as, a ready apprehension; ready wit; a ready writer or workman.
Ready>>|<<superl.>>|<<Offering itself at once; at hand; opportune; convenient; near; easy.
Ready>>|<<superl.>>|<<On the point; about; on the brink; near; -- with a following infinitive.
Ready>>|<<superl.>>|<<A word of command, or a position, in the manual of arms, at which the piece is cocked and held in position to execute promptly the next command, which is, aim.
Red>>|<<superl.>>|<<Of the color of blood, or of a tint resembling that color; of the hue of that part of the rainbow, or of the solar spectrum, which is furthest from the violet part.
Remote>>|<<superl.>>|<<Removed to a distance; not near; far away; distant; -- said in respect to time or to place; as, remote ages; remote lands.
Remote>>|<<superl.>>|<<Hence, removed; not agreeing, according, or being related; -- in various figurative uses.
Remote>>|<<superl.>>|<<Not agreeing; alien; foreign.
Remote>>|<<superl.>>|<<Not nearly related; not close; as, a remote connection or consanguinity.
Remote>>|<<superl.>>|<<Separate; abstracted.
Remote>>|<<superl.>>|<<Not proximate or acting directly; primary; distant.
Remote>>|<<superl.>>|<<Not obvious or sriking; as, a remote resemblance.
Remote>>|<<superl.>>|<<Separated by intervals greater than usual.
Rich>>|<<superl.>>|<<Having an abundance of material possessions; possessed of a large amount of property; well supplied with land, goods, or money; wealthy; opulent; affluent; -- opposed to poor.
Rich>>|<<superl.>>|<<Hence, in general, well supplied; abounding; abundant; copious; bountiful; as, a rich treasury; a rich entertainment; a rich crop.
Rich>>|<<superl.>>|<<Yielding large returns; productive or fertile; fruitful; as, rich soil or land; a rich mine.
Rich>>|<<superl.>>|<<Composed of valuable or costly materials or ingredients; procured at great outlay; highly valued; precious; sumptuous; costly; as, a rich dress; rich silk or fur; rich presents.
Rich>>|<<superl.>>|<<Abounding in agreeable or nutritive qualities; -- especially applied to articles of food or drink which are high-seasoned or abound in oleaginous ingredients, or are sweet, luscious, and high-flavored; as, a rich dish; rich cream or soup; rich pastry; rich wine or fruit.
Rich>>|<<superl.>>|<<Not faint or delicate; vivid; as, a rich color.
Rich>>|<<superl.>>|<<Full of sweet and harmonius sounds; as, a rich voice; rich music.
Rich>>|<<superl.>>|<<Abounding in beauty; gorgeous; as, a rich landscape; rich scenery.
Rich>>|<<superl.>>|<<Abounding in humor; exciting amusement; entertaining; as, the scene was a rich one; a rich incident or character.
Ripe>>|<<superl.>>|<<Ready for reaping or gathering; having attained perfection; mature; -- said of fruits, seeds, etc.; as, ripe grain.
Ripe>>|<<superl.>>|<<Advanced to the state of fitness for use; mellow; as, ripe cheese; ripe wine.
Ripe>>|<<superl.>>|<<Having attained its full development; mature; perfected; consummate.
Ripe>>|<<superl.>>|<<Maturated or suppurated; ready to discharge; -- said of sores, tumors, etc.
Ripe>>|<<superl.>>|<<Ready for action or effect; prepared.
Ripe>>|<<superl.>>|<<Like ripened fruit in ruddiness and plumpness.
Ripe>>|<<superl.>>|<<Intoxicated.
Rosy>>|<<superl.>>|<<Resembling a rose in color, form, or qualities; blooming; red; blushing; also, adorned with roses.
Rude>>|<<superl.>>|<<Characterized by roughness; umpolished; raw; lacking delicacy or refinement; coarse.
Rude>>|<<superl.>>|<<Unformed by taste or skill; not nicely finished; not smoothed or polished; -- said especially of material things; as, rude workmanship.
Rude>>|<<superl.>>|<<Of untaught manners; unpolished; of low rank; uncivil; clownish; ignorant; raw; unskillful; -- said of persons, or of conduct, skill, and the like.
