Abandoning>>|<<p. pr. &amp; vb. n.>>|<<of Abandon
Heading>>|<<p. pr. &amp; vb. n.>>|<<of Head
Healing>>|<<p. pr. &amp; vb. n.>>|<<of Heal
Heaping>>|<<p. pr. &amp; vb. n.>>|<<of Heap
Hearing>>|<<p. pr. &amp; vb. n.>>|<<of Hear
Hearkening>>|<<p. pr. &amp; vb. n.>>|<<of Hearken
Heating>>|<<p. pr. &amp; vb. n.>>|<<of Heat
Heathenizing>>|<<p. pr. &amp; vb. n.>>|<<of Heathenize
Heaving>>|<<p. pr. &amp; vb. n.>>|<<of Heave
Heavening>>|<<p. pr. &amp; vb. n.>>|<<of Heaven
Hebetating>>|<<p. pr. &amp; vb. n.>>|<<of Hebetate
Hebraizing>>|<<p. pr. &amp; vb. n.>>|<<of Hebraize
Hectoring>>|<<p. pr. &amp; vb. n.>>|<<of Hector
Heddling>>|<<vb. n.>>|<<The act of drawing the warp threads through the heddle-eyes of a weaver's harness; the harness itself.
Hedging>>|<<p. pr. &amp; vb. n.>>|<<of Hedge
Heeding>>|<<p. pr. &amp; vb. n.>>|<<of Heed
Heeling>>|<<p. pr. &amp; vb. n.>>|<<of Heel
Heeltapping>>|<<p. pr. &amp; vb. n.>>|<<of Heeltap
Hefting>>|<<p. pr. &amp; vb. n.>>|<<of Heft
Heightening>>|<<p. pr. &amp; vb. n.>>|<<of Heighten
Helming>>|<<p. pr. &amp; vb. n.>>|<<of Helm
Helping>>|<<p. pr. &amp; vb. n.>>|<<of Help
Helving>>|<<p. pr. &amp; vb. n.>>|<<of Helve
Hemming>>|<<p. pr. &amp; vb. n.>>|<<of Hem
Hemisecting>>|<<p. pr. &amp; vb. n.>>|<<of Hemisect
Hemstitching>>|<<p. pr. &amp; vb. n.>>|<<of Hemstitch
Hepatizing>>|<<p. pr. &amp; vb. n.>>|<<of Hepatize
Heralding>>|<<p. pr. &amp; vb. n.>>|<<of Herald
Herborizing>>|<<p. pr. &amp; vb. n.>>|<<of Herborize
Herding>>|<<p. pr. &amp; vb. n.>>|<<of Herd
Hesitating>>|<<p. pr. &amp; vb. n.>>|<<of Hesitate
Hewing>>|<<p. pr. &amp; vb. n.>>|<<of Hew
Hibernating>>|<<p. pr. &amp; vb. n.>>|<<of Hibernate
Hiccoughing>>|<<p. pr. &amp; vb. n.>>|<<of Hiccough
Hiding>>|<<p. pr. &amp; vb. n.>>|<<of Hide
Hiding>>|<<p. pr. &amp; vb. n.>>|<<of Hide
Hying>>|<<p. pr. &amp; vb. n.>>|<<of Hie
Higgling>>|<<p. pr. &amp; vb. n.>>|<<of Higgle
Hilling>>|<<p. pr. &amp; vb. n.>>|<<of Hill
Hindering>>|<<p. pr. &amp; vb. n.>>|<<of Hinder
Hinging>>|<<p. pr. &amp; vb. n.>>|<<of Hinge
Hinting>>|<<p. pr. &amp; vb. n.>>|<<of Hint
Hipping>>|<<p. pr. &amp; vb. n.>>|<<of Hip
Hiring>>|<<p. pr. &amp; vb. n.>>|<<of Hire
Hissing>>|<<p. pr. &amp; vb. n.>>|<<of Hiss
Hitting>>|<<p. pr. &amp; vb. n.>>|<<of Hit
Hitching>>|<<p. pr. &amp; vb. n.>>|<<of Hitch
Hiving>>|<<p. pr. &amp; vb. n.>>|<<of Hive
Hoarding>>|<<p. pr. &amp; vb. n.>>|<<of Hoard
Hoarsening>>|<<p. pr. &amp; vb. n.>>|<<of Hoarsen
Hoaxing>>|<<p. pr. &amp; vb. n.>>|<<of Hoax
Hobbling>>|<<p. pr. &amp; vb. n.>>|<<of Hobble
Hornobbing>>|<<p. pr. &amp; vb. n.>>|<<of Hobnob
Hockling>>|<<p. pr. &amp; vb. n.>>|<<of Hockle
Hoeing>>|<<p. pr. &amp; vb. n.>>|<<of Hoe
Hogging>>|<<p. pr. &amp; vb. n.>>|<<of Hog
Hoisting>>|<<p. pr. &amp; vb. n.>>|<<of Hoist
Holding>>|<<p. pr. &amp; vb. n.>>|<<of Hold
Holloing>>|<<p. pr. &amp; vb. n.>>|<<of Hollo
Hollowing>>|<<p. pr. &amp; vb. n.>>|<<of Hollow
Homaging>>|<<p. pr. &amp; vb. n.>>|<<of Homage
Homologating>>|<<p. pr. &amp; vb. n.>>|<<of Homologate
Honing>>|<<p]. pr. &amp; vb. n.>>|<<of Hone
Honeying>>|<<p. pr. &amp; vb. n.>>|<<of Honey
Honoring>>|<<p. pr. &amp; vb. n.>>|<<of Honor
Hooding>>|<<p. pr. &amp; vb. n.>>|<<of Hood
Hooking>>|<<p. pr. &amp; vb. n.>>|<<of Hook
Hooping>>|<<p. pr. &amp; vb. n.>>|<<of Hoop
Hooting>>|<<p. pr. &amp; vb. n.>>|<<of Hoot
Hopping>>|<<p. pr. &amp; vb. n.>>|<<of Hop
Hoping>>|<<p. pr. &amp; vb. n.>>|<<of Hope
Hoppling>>|<<p. pr. &amp; vb. n.>>|<<of Hopple
Horrifying>>|<<p. pr. &amp; vb. n.>>|<<of Horrify
Horsing>>|<<p. pr. &amp; vb. n.>>|<<of Horse
Houghing>>|<<p. pr. &amp; vb. n.>>|<<of Hough
Hounding>>|<<p. pr. &amp; vb. n.>>|<<of Hound
Housing>>|<<p. pr. &amp; vb. n.>>|<<of House
Hoveling>>|<<p. pr. &amp; vb. n.>>|<<of Hovel
Hovering>>|<<p. pr. &amp; vb. n.>>|<<of Hover
Howling>>|<<p. pr. &amp; vb. n.>>|<<of Howl
Huckstering>>|<<p. pr. &amp; vb. n.>>|<<of Huckster
Huddling>>|<<p. pr. &amp; vb. n.>>|<<of Huddle
Huffing>>|<<p. pr. &amp; vb. n.>>|<<of Huff
Hugging>>|<<p. pr. &amp; vb. n.>>|<<of Hug
Hulling>>|<<p. pr. &amp; vb. n.>>|<<of Hull
Humming>>|<<p. pr. &amp; vb. n.>>|<<of Hum
Humanizing>>|<<p. pr. &amp; vb. n.>>|<<of Humanize
Humbling>>|<<p. pr. &amp; vb. n.>>|<<of Humble
Humbugging>>|<<p. pr. &amp; vb. n.>>|<<of Humbug
Humiliating>>|<<p. pr. &amp; vb. n.>>|<<of Humiliate
Humoring>>|<<p. pr. &amp; vb. n.>>|<<of Humor
Hunching>>|<<p. pr. &amp; vb. n.>>|<<of Hunch
Hungering>>|<<p. pr. &amp; vb. n.>>|<<of Hunger
Hunting>>|<<p. pr. &amp; vb. n.>>|<<of Hunt
Hurdleing>>|<<p. pr. &amp; vb. n.>>|<<of Hurdle
Hurling>>|<<p. pr. &amp; vb. n.>>|<<of Hurl
Hurrying>>|<<p. pr. &amp; vb. n.>>|<<of Hurry
Hurting>>|<<p. pr. &amp; vb. n.>>|<<of Hurt
Hurtling>>|<<p. pr. &amp; vb. n.>>|<<of Hurtle
Husbanding>>|<<p. pr. &amp; vb. n.>>|<<of Husband
Hushing>>|<<p. pr. &amp; vb. n.>>|<<of Hush
Husking>>|<<p. pr. &amp; vb. n.>>|<<of Husk
Hustling>>|<<p. pr. &amp; vb. n.>>|<<of Hustle
Hutting>>|<<p. pr. &amp; vb. n.>>|<<of Hutch
Hutching>>|<<p. pr. &amp; vb. n.>>|<<of Hutch
Huzzaing>>|<<p. pr. &amp; vb. n.>>|<<of Huzza
Hybridizing>>|<<p. pr. &amp; vb. n.>>|<<of Hybridize
Hydrating>>|<<p. pr. &amp; vb. n.>>|<<of Hydrate
Hydrogenating>>|<<p. pr. &amp; vb. n.>>|<<of Hydrogenate
Hydrogenizing>>|<<p. pr. &amp; vb. n.>>|<<of Hydrogenize
Hymning>>|<<p. pr. &amp; vb. n.>>|<<of Hymn
Hyperbolizing>>|<<p. pr. &amp; vb. n.>>|<<of Hyperbolize
Hyphening>>|<<p. pr. &amp; vb. n.>>|<<of Hyphen
Hypnotizing>>|<<p. pr. &amp; vb. n.>>|<<of Hypnotize
Hypothecating>>|<<p. pr. &amp; vb. n.>>|<<of Hypothecate
Icing>>|<<p. pr. &amp; vb. n.>>|<<of Ice
Idealizing>>|<<p. pr. &amp; vb. n.>>|<<of Idealize
Identifying>>|<<p. pr. &amp; vb. n.>>|<<of Identify
Idling>>|<<p. pr. &amp; vb. n.>>|<<of Idle
Idolatrizing>>|<<p. pr. &amp; vb. n.>>|<<of Idolatrize
Idolizing>>|<<p. pr. &amp; vb. n.>>|<<of Idolize
Ignifying>>|<<p. pr. &amp; vb. n.>>|<<of Ignify
Igniting>>|<<p. pr. &amp; vb. n.>>|<<of Ignite
Ignoring>>|<<p. pr. &amp; vb. n.>>|<<of Ignore
Illapsing>>|<<p. pr. &amp; vb. n.>>|<<of Illapse
Illaqueating>>|<<p. pr. &amp; vb. n.>>|<<of Illaqueate
Illegalizing>>|<<p. pr. &amp; vb. n.>>|<<of Illegalize
Illegitimating>>|<<p. pr. &amp; vb. n.>>|<<of Illegitimate
Illiberalizing>>|<<p. pr. &amp; vb. n.>>|<<of Illiberalize
Illuding>>|<<p. pr. &amp; vb. n.>>|<<of Illude
Illuming>>|<<p. pr. &amp; vb. n.>>|<<of Illume
Illuminating>>|<<p. pr. &amp; vb. n.>>|<<of Illuminate
Illuminizing>>|<<p. pr. &amp; vb. n.>>|<<of Illuminize
Illustrating>>|<<p. pr. &amp; vb. n.>>|<<of Illustrate
Imaging>>|<<p. pr. &amp; vb. n.>>|<<of Image
Imagining>>|<<p. pr. &amp; vb. n.>>|<<of Imagine
Imbanking>>|<<p. pr. &amp; vb. n.>>|<<of Imbank
Imbedding>>|<<p. pr. &amp; vb. n.>>|<<of Imbed
Imbibing>>|<<p. pr. &amp; vb. n.>>|<<of Imbibe
Imbittering>>|<<p. pr. &amp; vb. n.>>|<<of Imbitter
Imbordering>>|<<p. pr. &amp; vb. n.>>|<<of Imborder
Imbosking>>|<<p. pr. &amp; vb. n.>>|<<of Imbosk
Imbosoming>>|<<p. pr. &amp; vb. n.>>|<<of Imbosom
Imbureing>>|<<p. pr. &amp; vb. n.>>|<<of Imbrue
Imbruting>>|<<p. pr. &amp; vb. n.>>|<<of Imbrute
Imbuing>>|<<p. pr. &amp; vb. n.>>|<<of Imbue
Imitating>>|<<p. pr. &amp; vb. n.>>|<<of Imitate
Immanacling>>|<<p. pr. &amp; vb. n.>>|<<of Immanacle
Immerging>>|<<p. pr. &amp; vb. n.>>|<<of Immerge
Immersing>>|<<p. pr. &amp; vb. n.>>|<<of Immerse
Immeshing>>|<<p. pr. &amp; vb. n.>>|<<of Immesh
Immigrating>>|<<p. pr. &amp; vb. n.>>|<<of Immigrate
Immiting>>|<<p. pr. &amp; vb. n.>>|<<of Immit
Immolating>>|<<p. pr. &amp; vb. n.>>|<<of Immolate
Immortalizing>>|<<p. pr. &amp; vb. n.>>|<<of Immortalize
Immuring>>|<<p. pr. &amp; vb. n.>>|<<of Immure
Imping>>|<<p. pr. &amp; vb. n.>>|<<of Imp
Impacting>>|<<p. pr. &amp; vb. n.>>|<<of Impact
Impairing>>|<<p. pr. &amp; vb. n.>>|<<of Impair
Impaling>>|<<p. pr. &amp; vb. n.>>|<<of Impale
Impanating>>|<<p. pr. &amp; vb. n.>>|<<of Impanate
Imparadising>>|<<p. pr. &amp; vb. n.>>|<<of Imparadise
Imparking>>|<<p. pr. &amp; vb. n.>>|<<of Impark
Imparting>>|<<p. pr. &amp; vb. n.>>|<<of Impart
Impasting>>|<<p. pr. &amp; vb. n.>>|<<of Impaste
Impatronizing>>|<<p. pr. &amp; vb. n.>>|<<of Impatronize
Impawning>>|<<p. pr. &amp; vb. n.>>|<<of Impawn
Impeaching>>|<<p. pr. &amp; vb. n.>>|<<of Impeach
Impearling>>|<<p. pr. &amp; vb. n.>>|<<of Impearl
Impeding>>|<<p. pr. &amp; vb. n.>>|<<of Impede
Impelling>>|<<p. pr. &amp; vb. n.>>|<<of Impel
Impenning>>|<<p. pr. &amp; vb. n.>>|<<of Impen
Impending>>|<<p. pr. &amp; vb. n.>>|<<of Impend
Impeopling>>|<<p. pr. &amp; vb. n.>>|<<of Impeople
Imperializing>>|<<p. pr. &amp; vb. n.>>|<<of Imperialize
Imperiling>>|<<p. pr. &amp; vb. n.>>|<<of Imperil
Impersonating>>|<<p. pr. &amp; vb. n.>>|<<of Impersonate
Impetrating>>|<<p. pr. &amp; vb. n.>>|<<of Impetrate
Impinging>>|<<p. pr. &amp; vb. n.>>|<<of Impinge
Implanting>>|<<p. pr. &amp; vb. n.>>|<<of Implant
Implating>>|<<p. pr. &amp; vb. n.>>|<<of Implate
Impleading>>|<<p. pr. &amp; vb. n.>>|<<of Implead
Implicating>>|<<p. pr. &amp; vb. n.>>|<<of Implicate
Imploring>>|<<p. pr. &amp; vb. n.>>|<<of Implore
Implying>>|<<p. pr. &amp; vb. n.>>|<<of Imply
Importing>>|<<p. pr. &amp; vb. n.>>|<<of Import
Importuning>>|<<p. pr. &amp; vb. n.>>|<<of Importune
Imposing>>|<<p. pr. &amp; vb. n.>>|<<of Impose
Imposthumating>>|<<p. pr. &amp; vb. n.>>|<<of Imposthumate
Impounding>>|<<p. pr. &amp; vb. n.>>|<<of Impound
Impoverishing>>|<<p. pr. &amp; vb. n.>>|<<of Impoverish
Imprecating>>|<<p. pr. &amp; vb. n.>>|<<of Imprecate
Impregnating>>|<<p. pr. &amp; vb. n.>>|<<of Impregnate
Impressing>>|<<p. pr. &amp; vb. n.>>|<<of Impress
Impresting>>|<<p. pr. &amp; vb. n.>>|<<of Imprest
Imprinting>>|<<p. pr. &amp; vb. n.>>|<<of Imprint
Imprisoning>>|<<p. pr. &amp; vb. n.>>|<<of Imprison
Impropriating>>|<<p. pr. &amp; vb. n.>>|<<of Impropriate
Improving>>|<<p. pr. &amp; vb. n.>>|<<of Improve
Improvisating>>|<<p. pr. &amp; vb. n.>>|<<of Improvisate
Improvising>>|<<p. pr. &amp; vb. n.>>|<<of Improvise
Impugning>>|<<p. pr. &amp; vb. n.>>|<<of Impugn
Impurpling>>|<<p. pr. &amp; vb. n.>>|<<of Impurple
Imputing>>|<<p. pr. &amp; vb. n.>>|<<of Impute
Inarching>>|<<p. pr. &amp; vb. n.>>|<<of Inarch
Inaugurating>>|<<p. pr. &amp; vb. n.>>|<<of Inaugurate
Inbreathing>>|<<p. pr. &amp; vb. n.>>|<<of Inbreathe
Inbreeding>>|<<p. pr. &amp; vb. n.>>|<<of Inbreed
Incaging>>|<<p. pr. &amp; vb. n.>>|<<of Incage
Incapacitating>>|<<p. pr. &amp; vb. n.>>|<<of Incapacitate
Incarcerating>>|<<p. pr. &amp; vb. n.>>|<<of Incarcerate
Incarnating>>|<<p. pr. &amp; vb. n.>>|<<of Incarnate
Incasing>>|<<p. pr. &amp; vb. n.>>|<<of Incase
Incensing>>|<<p. pr. &amp; vb. n.>>|<<of Incense
Incensing>>|<<p. pr. &amp; vb. n.>>|<<of Incense
Inching>>|<<p. pr. &amp; vb. n.>>|<<of Inch
Inchambering>>|<<p. pr. &amp; vb. n.>>|<<of Inchamber
Incinerating>>|<<p. pr. &amp; vb. n.>>|<<of Incinerate
Incising>>|<<p. pr. &amp; vb. n.>>|<<of Incise
Inciting>>|<<p. pr. &amp; vb. n.>>|<<of Incite
Inclining>>|<<p. pr. &amp; vb. n.>>|<<of Incline
Inclosing>>|<<p. pr. &amp; vb. n.>>|<<of Inclose
Including>>|<<p. pr. &amp; vb. n.>>|<<of Include
Incommodating>>|<<p. pr. &amp; vb. n.>>|<<of Incommodate
Incommoding>>|<<p. pr. &amp; vb. n.>>|<<of Incommode
Incorporating>>|<<p. pr. &amp; vb. n.>>|<<of Incorporate
Incrassating>>|<<p. pr. &amp; vb. n.>>|<<of Incrassate
Increasing>>|<<p. pr. &amp; vb. n.>>|<<of Increase
Increating>>|<<p. pr. &amp; vb. n.>>|<<of Increate
Incriminating>>|<<p. pr. &amp; vb. n.>>|<<of Incriminate
Incrusting>>|<<p. pr. &amp; vb. n.>>|<<of Incrust
Incubating>>|<<p. pr. &amp; vb. n.>>|<<of Incubate
Inculcating>>|<<p. pr. &amp; vb. n.>>|<<of Inculcate
Inculpating>>|<<p. pr. &amp; vb. n.>>|<<of Inculpate
Incumbering>>|<<p. pr. &amp; vb. n.>>|<<of Incumber
Incurring>>|<<p. pr. &amp; vb. n.>>|<<of Incur
Incurvating>>|<<p. pr. &amp; vb. n.>>|<<of Incurvate
Incurving>>|<<p. pr. &amp; vb. n.>>|<<of Incurve
Indebting>>|<<p. pr. &amp; vb. n.>>|<<of Indebt
Indemnifying>>|<<p. pr. &amp; vb. n.>>|<<of Indemnify
Indenizening>>|<<p. pr. &amp; vb. n.>>|<<of Indenizen
Indenting>>|<<p. pr. &amp; vb. n.>>|<<of Indent
Indenturing>>|<<p. pr. &amp; vb. n.>>|<<of Indenture
Indexing>>|<<p. pr. &amp; vb. n.>>|<<of Index
Indicating>>|<<p. pr. &amp; vb. n.>>|<<of Indicate
Indicting>>|<<p. pr. &amp; vb. n.>>|<<of Indict
Indigitating>>|<<p. pr. &amp; vb. n.>>|<<of Indigitate
Indisposing>>|<<p. pr. &amp; vb. n.>>|<<of Indispose
Inditing>>|<<p. pr. &amp; vb. n.>>|<<of Indite
Individualizing>>|<<p. pr. &amp; vb. n.>>|<<of Individualize
Individuating>>|<<p. pr. &amp; vb. n.>>|<<of Individuate
Indoctrinating>>|<<p. pr. &amp; vb. n.>>|<<of Indoctrinate
Indorsing>>|<<p. pr. &amp; vb. n.>>|<<of Indorse
Inducing>>|<<p. pr. &amp; vb. n.>>|<<of Induce
Inducting>>|<<p. pr. &amp; vb. n.>>|<<of Induct
Induing>>|<<p. pr. &amp; vb. n.>>|<<of Indue
Indulging>>|<<p. pr. &amp; vb. n.>>|<<of Indulge
Indurating>>|<<p. pr. &amp; vb. n.>>|<<of Indurate
Indwelling>>|<<p. pr. &amp; vb. n.>>|<<of Indwell
Inebriating>>|<<p. pr. &amp; vb. n.>>|<<of Inebriate
Ineyeing>>|<<p. pr. &amp; vb. n.>>|<<of Ineye
Infamizing>>|<<p. pr. &amp; vb. n.>>|<<of Infamize
Infatuating>>|<<p. pr. &amp; vb. n.>>|<<of Infatuate
Infecting>>|<<p. pr. &amp; vb. n.>>|<<of Infect
Inferring>>|<<p. pr. &amp; vb. n.>>|<<of Infer
Infesting>>|<<p. pr. &amp; vb. n.>>|<<of Infest
Infiltering>>|<<p. pr. &amp; vb. n.>>|<<of Infilter
Infiltrating>>|<<p. pr. &amp; vb. n.>>|<<of Infiltrate
Infixing>>|<<p. pr. &amp; vb. n.>>|<<of Infix
Inflaming>>|<<p. pr. &amp; vb. n.>>|<<of Inflame
Inflating>>|<<p. pr. &amp; vb. n.>>|<<of Inflate
Inflecting>>|<<p. pr. &amp; vb. n.>>|<<of Inflect
Inflicting>>|<<p. pr. &amp; vb. n.>>|<<of Inflict
Influencing>>|<<p. pr. &amp; vb. n.>>|<<of Influence
Infolding>>|<<p. pr. &amp; vb. n.>>|<<of Infold
Informing>>|<<p. pr. &amp; vb. n.>>|<<of Inform
Infracting>>|<<p. pr. &amp; vb. n.>>|<<of Infract
Infringing>>|<<p. pr. &amp; vb. n.>>|<<of Infringe
Infumating>>|<<p. pr. &amp; vb. n.>>|<<of Infumate
Infuriating>>|<<p. pr. &amp; vb. n.>>|<<of Infuriate
Infusing>>|<<p. pr. &amp; vb. n.>>|<<of Infuse
Ingeminating>>|<<p. pr. &amp; vb. n.>>|<<of Ingeminate
Ingenerating>>|<<p. pr. &amp; vb. n.>>|<<of Ingenerate
Ingrafting>>|<<p. pr. &amp; vb. n.>>|<<of Ingraft
Ingraining>>|<<p. pr. &amp; vb. n.>>|<<of Ingrain
Ingratiating>>|<<p. pr. &amp; vb. n.>>|<<of Ingratiate
Ingulfing>>|<<p. pr. &amp; vb. n.>>|<<of Ingulf
Inhabiting>>|<<p. pr. &amp; vb. n.>>|<<of Inhabit
Inhaling>>|<<p. pr. &amp; vb. n.>>|<<of Inhale
Inhearsing>>|<<p. pr. &amp; vb. n.>>|<<of Inhearse
Inhering>>|<<p. pr. &amp; vb. n.>>|<<of Inhere
Inheriting>>|<<p. pr. &amp; vb. n.>>|<<of Inherit
Inhibiting>>|<<p. pr. &amp; vb. n.>>|<<of Inhibit
Inholding>>|<<p. pr. &amp; vb. n.>>|<<of Inhold
Inhuming>>|<<p. pr. &amp; vb. n.>>|<<of Inhume
Initialing>>|<<p. pr. &amp; vb. n.>>|<<of Initial
Initiating>>|<<p. pr. &amp; vb. n.>>|<<of Initiate
Injecting>>|<<p. pr. &amp; vb. n.>>|<<of Inject
Injuring>>|<<p. pr. &amp; vb. n.>>|<<of Injure
Inking>>|<<p. pr. &amp; vb. n.>>|<<of Ink
Inlacing>>|<<p. pr. &amp; vb. n.>>|<<of Inlace
Inlaying>>|<<p. pr. &amp; vb. n.>>|<<of Inlay
Inleaguing>>|<<p. pr. &amp; vb. n.>>|<<of Inleague
Inmeshing>>|<<p. pr. &amp; vb. n.>>|<<of Inmesh
Inning>>|<<p. pr. &amp; vb. n.>>|<<of Inn
Innerving>>|<<p. pr. &amp; vb. n.>>|<<of Innerve
Innodating>>|<<p. pr. &amp; vb. n.>>|<<of Innodate
Innovating>>|<<p. pr. &amp; vb. n.>>|<<of Innovate
Inoculating>>|<<p. pr. &amp; vb. n.>>|<<of Inoculate
Inosculating>>|<<p. pr. &amp; vb. n.>>|<<of Inosculate
Inquiring>>|<<p. pr. &amp; vb. n.>>|<<of Inquire
Inrailing>>|<<p. pr. &amp; vb. n.>>|<<of Inrail
Inregistering>>|<<p. pr. &amp; vb. n.>>|<<of Inregister
Inroading>>|<<p. pr. &amp; vb. n.>>|<<of Inroad
Inscribing>>|<<p. pr. &amp; vb. n.>>|<<of Inscribe
Inscrolling>>|<<p. pr. &amp; vb. n.>>|<<of Inscroll
Inseaming>>|<<p. pr. &amp; vb. n.>>|<<of Inseam
Inserting>>|<<p. pr. &amp; vb. n.>>|<<of Insert
Insinewing>>|<<p. pr. &amp; vb. n.>>|<<of Insinew
Insinuating>>|<<p. pr. &amp; vb. n.>>|<<of Insinuate
Insisting>>|<<p. pr. &amp; vb. n.>>|<<of Insist
Insnaring>>|<<p. pr. &amp; vb. n.>>|<<of Insnare
Insolating>>|<<p. pr. &amp; vb. n.>>|<<of Insolate
Inspecting>>|<<p. pr. &amp; vb. n.>>|<<of Inspect
Insphering>>|<<p. pr. &amp; vb. n.>>|<<of Insphere
Inspiring>>|<<p. pr. &amp; vb. n.>>|<<of Inspire
Inspiriting>>|<<p. pr. &amp; vb. n.>>|<<of Inspirit
Inspissating>>|<<p. pr. &amp; vb. n.>>|<<of Inspissate
Installing>>|<<p. pr. &amp; vb. n.>>|<<of Install
Instancing>>|<<p. pr. &amp; vb. n.>>|<<of Instance
Instating>>|<<p. pr. &amp; vb. n.>>|<<of Instate
Instaurating>>|<<p. pr. &amp; vb. n.>>|<<of Instaurate
Insteeping>>|<<p. pr. &amp; vb. n.>>|<<of Insteep
Instigating>>|<<p. pr. &amp; vb. n.>>|<<of Instigate
Instilling>>|<<p. pr. &amp; vb. n.>>|<<of Instill
Instituting>>|<<p. pr. &amp; vb. n.>>|<<of Institute
Instructing>>|<<p. pr. &amp; vb. n.>>|<<of Instruct
Insulating>>|<<p. pr. &amp; vb. n.>>|<<of Insulate
Insulting>>|<<p. pr. &amp; vb. n.>>|<<of Insult
Insuring>>|<<p. pr. &amp; vb. n.>>|<<of Insure
Inswating>>|<<p. pr. &amp; vb. n.>>|<<of Inswathe
Integrating>>|<<p. pr. &amp; vb. n.>>|<<of Integrate
Intending>>|<<p. pr. &amp; vb. n.>>|<<of Intend
Intenerating>>|<<p. pr. &amp; vb. n.>>|<<of Intenerate
Intensating>>|<<p. pr. &amp; vb. n.>>|<<of Intensate
Intensifying>>|<<p. pr. &amp; vb. n.>>|<<of Intensify
Interring>>|<<p. pr. &amp; vb. n.>>|<<of Inter
Intercalating>>|<<p. pr. &amp; vb. n.>>|<<of Intercalate
Interceding>>|<<p. pr. &amp; vb. n.>>|<<of Intercede
Intercepting>>|<<p. pr. &amp; vb. n.>>|<<of Intercept
Interchaining>>|<<p. pr. &amp; vb. n.>>|<<of Interchain
Interchanging>>|<<p. pr. &amp; vb. n.>>|<<of Interchange
Intercluding>>|<<p. pr. &amp; vb. n.>>|<<of Interclude
Intercommoning>>|<<p. pr. &amp; vb. n.>>|<<of Intercommon
Intercommuning>>|<<p. pr. &amp; vb. n.>>|<<of Intercommune
Intercrossing>>|<<p. pr. &amp; vb. n.>>|<<of Intercross
Interdashing>>|<<p. pr. &amp; vb. n.>>|<<of Interdash
Interdicting>>|<<p. pr. &amp; vb. n.>>|<<of Interdict
Interesting>>|<<p. pr. &amp; vb. n.>>|<<of Interest
Interfering>>|<<p. pr. &amp; vb. n.>>|<<of Interfere
Intergraving>>|<<p. pr. &amp; vb. n.>>|<<of Intergrave
Interjecting>>|<<p. pr. &amp; vb. n.>>|<<of Interject
Interjoining>>|<<p. pr. &amp; vb. n.>>|<<of Interjoin
Interlacing>>|<<p. pr. &amp; vb. n.>>|<<of Interlace
Interlarding>>|<<p. pr. &amp; vb. n.>>|<<of Interlard
Interlaying>>|<<p. pr. &amp; vb. n.>>|<<of Interlay
Interleaving>>|<<p. pr. &amp; vb. n.>>|<<of Interleave
Interlining>>|<<p. pr. &amp; vb. n.>>|<<of Interline
Interloping>>|<<p. pr. &amp; vb. n.>>|<<of Interlope
Intermitting>>|<<p. pr. &amp; vb. n.>>|<<of Intermit
Intermuring>>|<<p. pr. &amp; vb. n.>>|<<of Intermure
Interpolating>>|<<p. pr. &amp; vb. n.>>|<<of Interpolate
Interposing>>|<<p. pr. &amp; vb. n.>>|<<of Interpose
Interpreting>>|<<p. pr. &amp; vb. n.>>|<<of Interpret
Interrupting>>|<<p. pr. &amp; vb. n.>>|<<of Interrupt
Interscinding>>|<<p. pr. &amp; vb. n.>>|<<of Interscind
Interscribing>>|<<p. pr. &amp; vb. n.>>|<<of Interscribe
Intersecting>>|<<p. pr. &amp; vb. n.>>|<<of Intersect
Interserting>>|<<p. pr. &amp; vb. n.>>|<<of Intersert
Interspersing>>|<<p. pr. &amp; vb. n.>>|<<of Intersperse
Intervening>>|<<p. pr. &amp; vb. n.>>|<<of Intervene
Intervolving>>|<<p. pr. &amp; vb. n.>>|<<of Intervolve
Interweaving>>|<<p. pr. &amp; vb. n.>>|<<of Interweave
Inthralling>>|<<p. pr. &amp; vb. n.>>|<<of Inthrall
Intimating>>|<<p. pr. &amp; vb. n.>>|<<of Intimate
Intimidating>>|<<p. pr. &amp; vb. n.>>|<<of Intimidate
Intituling>>|<<p. pr. &amp; vb. n.>>|<<of Intitule
Intombing>>|<<p. pr. &amp; vb. n.>>|<<of Intomb
Intonating>>|<<p. pr. &amp; vb. n.>>|<<of Intonate
Intoning>>|<<p. pr. &amp; vb. n.>>|<<of Intone
Intorting>>|<<p. pr. &amp; vb. n.>>|<<of Intort
Intoxicating>>|<<p. pr. &amp; vb. n.>>|<<of Intoxicate
Intrenching>>|<<p. pr. &amp; vb. n.>>|<<of Intrench
Intriguing>>|<<p. pr. &amp; vb. n.>>|<<of Intrigue
Introducing>>|<<p. pr. &amp; vb. n.>>|<<of Introduce
Intromitting>>|<<p. pr. &amp; vb. n.>>|<<of Intromit
Introverting>>|<<p. pr. &amp; vb. n.>>|<<of Introvert
Intruding>>|<<p. pr. &amp; vb. n.>>|<<of Intrude
Intrusting>>|<<p. pr. &amp; vb. n.>>|<<of Intrust
Intumescing>>|<<p. pr. &amp; vb. n.>>|<<of Intumesce
Inturbidating>>|<<p. pr. &amp; vb. n.>>|<<of Inturbidate
Inundating>>|<<p. pr. &amp; vb. n.>>|<<of Inundate
Inuring>>|<<p. pr. &amp; vb. n.>>|<<of Inure
Inurning>>|<<p. pr. &amp; vb. n.>>|<<of Inurn
